AccVers;Title;Identity;Length;Mismatches;Gap Opens;Query Start;Query End;Subject Start;Subject End;E-value;Bitscore;Blast Query
XP_036077541.1;tripartite motif-containing protein 5 isoform X1 [Rousettus aegyptiacus];60.277;506;177;9;1;493;1;495;0.0;"597
";TRIM5
XP_018891209.2;tripartite motif-containing protein 5 isoform X2 [Gorilla gorilla gorilla];93.016;315;22;0;1;315;1;315;0.0;"597
";TRIM5
NP_001296872.1;tripartite motif-containing protein 5-like [Microcebus murinus];62.702;496;169;7;1;489;1;487;0.0;"593
";TRIM5
XP_005612166.1;tripartite motif-containing protein 5 [Equus caballus];59.351;524;169;10;1;493;1;511;0.0;"593
";TRIM5
XP_014695120.2;tripartite motif-containing protein 5-like isoform X1 [Equus asinus];58.969;524;171;10;1;493;1;511;0.0;"592
";TRIM5
XP_027621517.1;tripartite motif-containing protein 5-like [Tupaia chinensis];61.368;497;175;6;1;493;44;527;0.0;"590
";TRIM5
XP_008522591.1;PREDICTED: E3 ubiquitin-protein ligase TRIM22-like [Equus przewalskii];60.311;514;179;9;1;493;1;510;0.0;"590
";TRIM5
XP_001504501.2;E3 ubiquitin-protein ligase TRIM22 isoform X1 [Equus caballus];60.117;514;180;9;1;493;1;510;0.0;"588
";TRIM5
XP_023614537.1;tripartite motif-containing protein 5-like [Myotis lucifugus];60.516;504;173;8;1;493;1;489;0.0;"585
";TRIM5
XP_027798336.1;tripartite motif-containing protein 5 isoform X1 [Marmota flaviventris];59.519;499;180;8;1;493;1;483;0.0;"585
";TRIM5
XP_012509883.1;PREDICTED: tripartite motif-containing protein 5 [Propithecus coquereli];62.325;499;161;7;1;489;1;482;0.0;"584
";TRIM5
XP_006094622.1;tripartite motif-containing protein 5-like [Myotis lucifugus];60.119;504;175;8;1;493;1;489;0.0;"581
";TRIM5
XP_006767986.2;PREDICTED: tripartite motif-containing protein 5 [Myotis davidii];59.722;504;178;9;1;493;6;495;0.0;"580
";TRIM5
XP_015423518.1;PREDICTED: tripartite motif-containing protein 5 isoform X2 [Myotis davidii];59.100;511;177;8;1;493;1;497;0.0;"579
";TRIM5
XP_036181110.1;tripartite motif-containing protein 5-like [Myotis myotis];58.869;513;182;8;1;493;1;504;0.0;"579
";TRIM5
XP_046297733.1;tripartite motif-containing protein 5-like isoform X1 [Marmota monax];58.717;499;184;8;1;493;1;483;0.0;"578
";TRIM5
XP_015333035.1;PREDICTED: tripartite motif-containing protein 5-like isoform X1 [Marmota marmota marmota];58.918;499;183;8;1;493;1;483;0.0;"578
";TRIM5
XP_010838999.1;PREDICTED: tripartite motif-containing protein 5-like [Bison bison bison];57.824;524;178;9;1;492;1;513;0.0;"577
";TRIM5
XP_035886045.1;tripartite motif-containing protein 5-like isoform X1 [Phyllostomus discolor];60.040;498;169;8;1;493;308;780;0.0;"577
";TRIM5
XP_035886045.1;tripartite motif-containing protein 5-like isoform X1 [Phyllostomus discolor];43.671;316;173;3;11;323;10;323;6.53e-67;"236
";TRIM5
XP_014695135.2;E3 ubiquitin-protein ligase TRIM22-like [Equus asinus];59.302;516;181;10;1;493;1;510;0.0;"576
";TRIM5
XP_035886054.1;tripartite motif-containing protein 5-like isoform X5 [Phyllostomus discolor];59.438;498;172;8;1;493;1;473;0.0;"576
";TRIM5
XP_014332576.1;PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC102267576 [Bos mutus];58.580;507;185;7;1;492;530;1026;0.0;"575
";TRIM5
XP_014332576.1;PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC102267576 [Bos mutus];62.667;300;109;3;1;298;1;299;3.80e-116;"372
";TRIM5
XP_014332576.1;PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC102267576 [Bos mutus];44.304;79;44;0;186;264;389;467;5.62e-07;"60.5
";TRIM5
XP_045227339.1;tripartite motif-containing protein 5 isoform X2 [Macaca fascicularis];87.888;322;37;2;1;320;1;322;0.0;"574
";TRIM5
XP_008158694.1;tripartite motif-containing protein 5-like [Eptesicus fuscus];57.874;508;194;7;1;493;1;503;0.0;"572
";TRIM5
NP_001029970.1;tripartite motif-containing protein 5 [Bos taurus];58.974;507;183;7;1;492;1;497;0.0;"571
";TRIM5
XP_045039553.1;tripartite motif-containing protein 5-like [Desmodus rotundus];57.824;524;185;8;1;493;324;842;0.0;"570
";TRIM5
XP_045039553.1;tripartite motif-containing protein 5-like [Desmodus rotundus];65.667;300;101;2;1;298;1;300;2.50e-119;"376
";TRIM5
XP_045227340.1;tripartite motif-containing protein 5 isoform X3 [Macaca fascicularis];87.888;322;37;2;1;320;1;322;0.0;"569
";TRIM5
XP_027418917.1;tripartite motif-containing protein 5-like isoform X1 [Bos indicus x Bos taurus];58.777;507;184;7;1;492;1;497;0.0;"568
";TRIM5
XP_006053640.3;tripartite motif-containing protein 5 isoform X1 [Bubalus bubalis];56.679;524;184;8;1;492;1;513;0.0;"565
";TRIM5
XP_027798538.1;tripartite motif-containing protein 5-like isoform X1 [Marmota flaviventris];58.704;494;188;5;1;493;1;479;0.0;"564
";TRIM5
XP_045434017.1;tripartite motif-containing protein 5-like isoform X6 [Pipistrellus kuhlii];59.476;496;186;9;1;493;1;484;0.0;"564
";TRIM5
XP_027993427.1;tripartite motif-containing protein 5-like isoform X1 [Eptesicus fuscus];59.449;508;177;9;1;493;24;517;0.0;"563
";TRIM5
XP_027418904.1;tripartite motif-containing protein 5-like isoform X1 [Bos indicus x Bos taurus];56.430;521;187;9;1;492;1;510;0.0;"563
";TRIM5
XP_008158659.2;tripartite motif-containing protein 5-like isoform X2 [Eptesicus fuscus];59.449;508;177;9;1;493;24;517;0.0;"563
";TRIM5
XP_024430434.1;tripartite motif-containing protein 5 isoform X1 [Desmodus rotundus];57.170;523;185;9;1;493;1;514;0.0;"563
";TRIM5
XP_019831110.1;PREDICTED: tripartite motif-containing protein 5-like [Bos indicus];57.988;507;188;7;1;492;1;497;0.0;"562
";TRIM5
XP_027993435.1;tripartite motif-containing protein 5-like isoform X4 [Eptesicus fuscus];59.449;508;177;9;1;493;1;494;0.0;"562
";TRIM5
XP_007952339.2;LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase TRIM22-like [Orycteropus afer afer];57.730;511;184;8;1;493;326;822;0.0;"562
";TRIM5
XP_007952339.2;LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase TRIM22-like [Orycteropus afer afer];60.667;300;117;1;1;299;1;300;1.06e-117;"371
";TRIM5
XP_045695514.1;LOW QUALITY PROTEIN: uncharacterized protein LOC123819249 [Phyllostomus hastatus];59.312;494;175;7;1;491;1;471;0.0;"561
";TRIM5
XP_045695514.1;LOW QUALITY PROTEIN: uncharacterized protein LOC123819249 [Phyllostomus hastatus];45.291;499;230;9;11;493;544;1015;2.66e-124;"393
";TRIM5
XP_024430439.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 5-like [Desmodus rotundus];58.218;505;188;8;1;493;308;801;0.0;"561
";TRIM5
XP_024430439.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 5-like [Desmodus rotundus];48.582;282;142;2;11;291;10;289;4.25e-69;"242
";TRIM5
XP_036283989.1;tripartite motif-containing protein 5-like isoform X2 [Pipistrellus kuhlii];59.879;496;183;10;1;493;24;506;0.0;"561
";TRIM5
XP_045434015.1;tripartite motif-containing protein 5-like isoform X3 [Pipistrellus kuhlii];59.879;496;183;10;1;493;24;506;0.0;"561
";TRIM5
XP_036283995.1;tripartite motif-containing protein 5-like isoform X8 [Pipistrellus kuhlii];59.879;496;183;10;1;493;1;483;0.0;"560
";TRIM5
XP_036907460.1;tripartite motif-containing protein 5-like [Sturnira hondurensis];56.897;522;193;7;1;493;1;519;0.0;"559
";TRIM5
NP_001192234.1;tripartite motif-containing protein 5 [Bos taurus];56.430;521;187;9;1;492;1;510;0.0;"558
";TRIM5
XP_017900187.1;PREDICTED: tripartite motif-containing protein 5 isoform X1 [Capra hircus];55.810;525;182;10;1;492;1;508;0.0;"558
";TRIM5
XP_037009765.1;tripartite motif-containing protein 5-like [Artibeus jamaicensis];56.190;525;190;9;1;493;1;517;0.0;"557
";TRIM5
XP_035886052.1;tripartite motif-containing protein 5-like isoform X4 [Phyllostomus discolor];58.233;498;178;8;1;493;1;473;0.0;"557
";TRIM5
XP_011818984.1;PREDICTED: tripartite motif-containing protein 5 isoform X2 [Colobus angolensis palliatus];83.030;330;54;2;1;328;1;330;0.0;"557
";TRIM5
XP_007533505.1;PREDICTED: tripartite motif-containing protein 5-like [Erinaceus europaeus];55.577;511;194;7;1;493;1;496;0.0;"557
";TRIM5
XP_004389130.1;tripartite motif-containing protein 34-like isoform X1 [Trichechus manatus latirostris];57.400;500;195;7;1;493;1;489;0.0;"556
";TRIM5
XP_045434018.1;tripartite motif-containing protein 5-like isoform X7 [Pipistrellus kuhlii];58.871;496;189;9;1;493;1;484;0.0;"555
";TRIM5
XP_024430436.1;tripartite motif-containing protein 5-like [Desmodus rotundus];57.545;497;183;7;1;493;1;473;0.0;"555
";TRIM5
XP_045695454.1;tripartite motif-containing protein 5-like isoform X1 [Phyllostomus hastatus];59.639;498;190;7;1;493;1;492;0.0;"553
";TRIM5
NP_001099143.1;tripartite motif-containing protein 5 [Oryctolagus cuniculus];56.238;505;191;7;1;492;1;488;0.0;"553
";TRIM5
XP_036115121.1;tripartite motif-containing protein 5-like isoform X3 [Molossus molossus];55.030;507;203;9;1;493;1;496;0.0;"553
";TRIM5
XP_037696204.1;tripartite motif-containing protein 5-like [Choloepus didactylus];56.607;507;195;8;1;492;1;497;0.0;"552
";TRIM5
XP_010963282.1;tripartite motif-containing protein 5-like isoform X1 [Camelus bactrianus];58.498;506;186;9;1;493;1;495;0.0;"552
";TRIM5
XP_045039540.1;tripartite motif-containing protein 5-like isoform X1 [Desmodus rotundus];57.822;505;190;8;1;493;46;539;0.0;"552
";TRIM5
XP_045039541.1;tripartite motif-containing protein 5-like isoform X2 [Desmodus rotundus];57.822;505;190;8;1;493;1;494;0.0;"552
";TRIM5
XP_032345078.1;tripartite motif-containing protein 5-like isoform X1 [Camelus ferus];58.498;506;186;9;1;493;1;495;0.0;"551
";TRIM5
XP_042089061.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 5-like [Ovis aries];57.677;508;185;11;1;492;1;494;0.0;"551
";TRIM5
XP_032345094.1;tripartite motif-containing protein 5-like isoform X2 [Camelus ferus];58.300;506;187;9;1;493;1;495;0.0;"551
";TRIM5
XP_010858744.1;PREDICTED: tripartite motif-containing protein 5-like isoform X1 [Bison bison bison];55.747;522;189;10;1;492;1;510;0.0;"550
";TRIM5
XP_037696211.1;tripartite motif-containing protein 5-like [Choloepus didactylus];56.275;510;194;9;1;493;1;498;0.0;"550
";TRIM5
XP_014637834.1;PREDICTED: E3 ubiquitin-protein ligase TRIM22-like [Ceratotherium simum simum];55.906;508;199;7;1;493;1;498;0.0;"550
";TRIM5
XP_027621792.1;tripartite motif-containing protein 5 [Tupaia chinensis];58.600;500;189;8;1;493;1;489;0.0;"550
";TRIM5
XP_019830862.1;PREDICTED: tripartite motif-containing protein 5-like [Bos indicus];55.662;521;191;9;1;492;1;510;0.0;"550
";TRIM5
XP_045695451.1;tripartite motif-containing protein 5-like [Phyllostomus hastatus];56.767;532;183;9;1;493;1;524;0.0;"549
";TRIM5
XP_020767278.1;tripartite motif-containing protein 5-like isoform X1 [Odocoileus virginianus texanus];54.924;528;192;8;1;492;1;518;0.0;"549
";TRIM5
XP_036181106.1;tripartite motif-containing protein 5-like isoform X1 [Myotis myotis];55.340;515;190;7;1;493;1;497;0.0;"548
";TRIM5
NP_001037997.1;tripartite motif protein TRIM5 [Sus scrofa];58.250;503;189;11;1;493;1;492;0.0;"547
";TRIM5
XP_014637853.1;PREDICTED: E3 ubiquitin-protein ligase TRIM22-like [Ceratotherium simum simum];57.874;508;189;7;1;493;1;498;0.0;"546
";TRIM5
XP_036077536.1;E3 ubiquitin-protein ligase TRIM22-like isoform X1 [Rousettus aegyptiacus];53.432;539;193;7;1;493;1;527;0.0;"546
";TRIM5
XP_016072768.1;PREDICTED: tripartite motif-containing protein 5-like isoform X1 [Miniopterus natalensis];58.135;504;184;10;1;493;1;488;0.0;"545
";TRIM5
XP_032022695.1;tripartite motif-containing protein 5 isoform X3 [Hylobates moloch];85.759;316;43;2;1;315;1;315;0.0;"545
";TRIM5
XP_030684470.1;tripartite motif-containing protein 5 isoform X2 [Nomascus leucogenys];89.632;299;30;1;1;298;1;299;0.0;"545
";TRIM5
XP_027798540.1;tripartite motif-containing protein 5-like isoform X2 [Marmota flaviventris];57.287;494;186;6;1;493;1;470;0.0;"544
";TRIM5
XP_032022681.1;tripartite motif-containing protein 6 isoform X1 [Hylobates moloch];56.461;503;194;8;1;493;35;522;0.0;"544
";TRIM5
XP_040114510.1;tripartite motif-containing protein 5-like [Oryx dammah];57.937;504;192;6;1;493;1;495;0.0;"544
";TRIM5
XP_028372907.1;tripartite motif-containing protein 5-like [Phyllostomus discolor];55.556;531;191;9;1;493;1;524;0.0;"543
";TRIM5
XP_012385632.1;tripartite motif-containing protein 6 isoform X1 [Dasypus novemcinctus];55.446;505;196;8;1;493;1;488;0.0;"543
";TRIM5
XP_032022682.1;tripartite motif-containing protein 6 isoform X2 [Hylobates moloch];56.461;503;194;8;1;493;43;530;0.0;"543
";TRIM5
XP_008970675.1;tripartite motif-containing protein 6 isoform X2 [Pan paniscus];56.859;503;192;9;1;493;29;516;0.0;"542
";TRIM5
XP_008970676.1;tripartite motif-containing protein 6 isoform X1 [Pan paniscus];56.859;503;192;9;1;493;1;488;0.0;"542
";TRIM5
XP_043337870.1;tripartite motif-containing protein 5-like isoform X1 [Cervus canadensis];52.477;545;196;6;1;492;1;535;0.0;"542
";TRIM5
NP_001305001.1;tripartite motif-containing protein 5-like [Ovis aries];54.286;525;190;10;1;492;1;508;0.0;"541
";TRIM5
XP_025211416.1;tripartite motif-containing protein 5 isoform X2 [Theropithecus gelada];89.000;300;31;2;1;298;1;300;0.0;"541
";TRIM5
XP_016775227.2;tripartite motif-containing protein 6 isoform X1 [Pan troglodytes];56.660;503;193;9;1;493;72;559;0.0;"541
";TRIM5
XP_009458039.3;tripartite motif-containing protein 6 isoform X2 [Pan troglodytes];56.660;503;193;9;1;493;29;516;0.0;"541
";TRIM5
XP_002693251.1;tripartite motif-containing protein 5 [Bos taurus];57.002;507;192;8;1;493;1;495;0.0;"541
";TRIM5
XP_019830864.1;PREDICTED: tripartite motif-containing protein 5-like [Bos indicus];57.002;507;192;8;1;493;1;495;0.0;"541
";TRIM5
NP_001192105.2;tripartite motif-containing protein 6 [Pan troglodytes];56.660;503;193;9;1;493;1;488;0.0;"541
";TRIM5
XP_014399628.1;PREDICTED: tripartite motif-containing protein 5-like [Myotis brandtii];57.927;492;185;6;1;481;1;481;0.0;"540
";TRIM5
XP_003254887.1;tripartite motif-containing protein 6 isoform X1 [Nomascus leucogenys];56.262;503;195;8;1;493;35;522;0.0;"540
";TRIM5
XP_009244984.1;tripartite motif-containing protein 6 isoform X2 [Pongo abelii];56.375;502;196;9;1;493;29;516;0.0;"540
";TRIM5
NP_001127162.2;tripartite motif-containing protein 6 [Pongo abelii];56.375;502;196;9;1;493;1;488;0.0;"540
";TRIM5
XP_036115130.1;tripartite motif-containing protein 5-like isoform X3 [Molossus molossus];56.126;506;199;8;1;493;1;496;0.0;"540
";TRIM5
XP_014695140.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 6 [Equus asinus];56.175;502;196;8;1;493;4;490;0.0;"539
";TRIM5
XP_003254886.1;tripartite motif-containing protein 6 isoform X2 [Nomascus leucogenys];56.262;503;195;8;1;493;43;530;0.0;"539
";TRIM5
XP_017196941.1;PREDICTED: tripartite motif-containing protein 5 isoform X1 [Oryctolagus cuniculus];53.283;533;191;8;1;492;1;516;0.0;"539
";TRIM5
XP_005689857.2;PREDICTED: LOW QUALITY PROTEIN: tripartite motif-containing protein 5 [Capra hircus];56.883;494;200;5;1;492;1;483;0.0;"539
";TRIM5
XP_027993434.1;tripartite motif-containing protein 5-like isoform X3 [Eptesicus fuscus];57.874;508;173;10;1;493;24;505;0.0;"538
";TRIM5
XP_004050604.1;tripartite motif-containing protein 6 isoform X3 [Gorilla gorilla gorilla];56.262;503;195;8;1;493;29;516;0.0;"538
";TRIM5
XP_017914933.1;PREDICTED: tripartite motif-containing protein 5 [Capra hircus];54.667;525;188;10;1;492;1;508;0.0;"538
";TRIM5
XP_014695137.2;E3 ubiquitin-protein ligase TRIM22-like [Equus asinus];55.929;506;199;8;1;493;1;495;0.0;"537
";TRIM5
XP_040114513.1;tripartite motif-containing protein 6 [Oryx dammah];56.375;502;195;8;1;493;1;487;0.0;"536
";TRIM5
XP_014635196.1;PREDICTED: tripartite motif-containing protein 6 [Ceratotherium simum simum];55.976;502;197;8;1;493;1;487;0.0;"536
";TRIM5
XP_006053642.3;tripartite motif-containing protein 34 isoform X1 [Bubalus bubalis];56.778;509;191;9;1;493;1;496;0.0;"536
";TRIM5
NP_001192121.1;tripartite motif-containing protein 6 [Equus caballus];55.976;502;197;8;1;493;4;490;0.0;"536
";TRIM5
XP_010858720.1;PREDICTED: tripartite motif-containing protein 34-like [Bison bison bison];56.410;507;195;8;1;493;1;495;0.0;"536
";TRIM5
XP_007103051.1;tripartite motif-containing protein 6 isoform X2 [Physeter catodon];55.976;502;197;9;1;493;1;487;0.0;"536
";TRIM5
NP_001003818.1;tripartite motif-containing protein 6 isoform 1 [Homo sapiens];56.461;503;194;9;1;493;29;516;0.0;"536
";TRIM5
XP_036717523.1;tripartite motif-containing protein 6 isoform X2 [Balaenoptera musculus];56.175;502;196;9;1;493;1;487;0.0;"535
";TRIM5
XP_043761548.1;tripartite motif-containing protein 5-like isoform X1 [Cervus elaphus];51.927;545;199;6;1;492;1;535;0.0;"535
";TRIM5
NP_477514.1;tripartite motif-containing protein 6 isoform 2 [Homo sapiens];56.461;503;194;9;1;493;1;488;0.0;"535
";TRIM5
XP_043761566.1;tripartite motif-containing protein 34-like [Cervus elaphus];56.607;507;194;8;1;493;1;495;0.0;"535
";TRIM5
XP_020918019.1;tripartite motif-containing protein 6 [Sus scrofa];55.731;506;192;9;1;493;1;487;0.0;"534
";TRIM5
XP_025122304.2;tripartite motif-containing protein 6 isoform X1 [Bubalus bubalis];56.175;502;196;8;1;493;1;487;0.0;"534
";TRIM5
XP_005906939.1;PREDICTED: tripartite motif-containing protein 6 isoform X1 [Bos mutus];55.976;502;197;8;1;493;1;487;0.0;"534
";TRIM5
XP_027436191.1;tripartite motif-containing protein 6 isoform X1 [Zalophus californianus];56.175;502;196;8;1;493;1;487;0.0;"533
";TRIM5
XP_043338385.1;tripartite motif-containing protein 34-like [Cervus canadensis];56.607;507;194;8;1;493;1;495;0.0;"533
";TRIM5
XP_028637903.1;tripartite motif-containing protein 6 [Grammomys surdaster];54.781;502;204;9;1;493;1;488;0.0;"533
";TRIM5
XP_012509884.1;PREDICTED: LOW QUALITY PROTEIN: tripartite motif-containing protein 34-like [Propithecus coquereli];58.532;504;182;9;1;493;328;815;0.0;"533
";TRIM5
XP_012509884.1;PREDICTED: LOW QUALITY PROTEIN: tripartite motif-containing protein 34-like [Propithecus coquereli];59.532;299;119;2;3;299;2;300;1.37e-113;"360
";TRIM5
XP_032496120.1;tripartite motif-containing protein 6 [Phocoena sinus];55.976;502;197;8;1;493;67;553;0.0;"533
";TRIM5
XP_032022677.1;E3 ubiquitin-protein ligase TRIM22 isoform X1 [Hylobates moloch];53.711;512;204;8;1;493;1;498;0.0;"533
";TRIM5
XP_007172927.1;tripartite motif-containing protein 6 isoform X2 [Balaenoptera acutorostrata scammoni];55.777;502;198;9;1;493;1;487;0.0;"533
";TRIM5
XP_006732780.1;tripartite motif-containing protein 6 isoform X1 [Leptonychotes weddellii];55.578;502;199;7;1;493;1;487;0.0;"533
";TRIM5
XP_007459860.1;PREDICTED: tripartite motif-containing protein 6-like isoform X1 [Lipotes vexillifer];55.777;502;198;8;1;493;1;487;0.0;"533
";TRIM5
XP_004407624.1;PREDICTED: tripartite motif-containing protein 6 [Odobenus rosmarus divergens];55.976;502;197;8;1;493;1;487;0.0;"532
";TRIM5
NP_001267028.1;E3 ubiquitin-protein ligase TRIM22 [Nomascus leucogenys];53.711;512;204;8;1;493;1;498;0.0;"532
";TRIM5
XP_023501637.1;E3 ubiquitin-protein ligase TRIM22 isoform X3 [Equus caballus];55.929;506;199;8;1;493;1;495;0.0;"532
";TRIM5
XP_025750150.1;tripartite motif-containing protein 6 isoform X1 [Callorhinus ursinus];55.976;502;197;8;1;493;1;487;0.0;"532
";TRIM5
XP_012414743.2;tripartite motif-containing protein 34-like isoform X1 [Trichechus manatus latirostris];56.832;505;189;9;1;493;11;498;0.0;"532
";TRIM5
XP_045750227.1;tripartite motif-containing protein 6 isoform X1 [Mirounga angustirostris];55.777;502;198;8;1;493;1;487;0.0;"532
";TRIM5
XP_011951295.2;tripartite motif-containing protein 34-like isoform X1 [Ovis aries];56.944;504;197;6;1;493;1;495;0.0;"532
";TRIM5
XP_027418899.1;tripartite motif-containing protein 6 isoform X1 [Bos indicus x Bos taurus];55.777;502;198;8;1;493;1;487;0.0;"532
";TRIM5
XP_036782940.1;tripartite motif-containing protein 6 isoform X1 [Manis pentadactyla];55.578;502;199;7;1;493;59;545;0.0;"532
";TRIM5
XP_027971762.1;tripartite motif-containing protein 6 isoform X1 [Eumetopias jubatus];55.976;502;197;8;1;493;1;487;0.0;"532
";TRIM5
XP_036782941.1;tripartite motif-containing protein 6 isoform X2 [Manis pentadactyla];55.578;502;199;7;1;493;28;514;0.0;"531
";TRIM5
XP_030684471.1;tripartite motif-containing protein 5 isoform X3 [Nomascus leucogenys];90.034;291;28;1;1;290;1;291;0.0;"531
";TRIM5
XP_035931886.1;tripartite motif-containing protein 6 isoform X1 [Halichoerus grypus];55.578;502;199;8;1;493;1;487;0.0;"531
";TRIM5
XP_008064721.1;tripartite motif-containing protein 34-like [Carlito syrichta];55.842;505;194;9;1;493;1;488;0.0;"531
";TRIM5
XP_034851145.1;tripartite motif-containing protein 6 isoform X2 [Mirounga leonina];55.777;502;198;8;1;493;1;487;0.0;"531
";TRIM5
XP_036782943.1;tripartite motif-containing protein 6 isoform X3 [Manis pentadactyla];55.578;502;199;7;1;493;2;488;0.0;"531
";TRIM5
XP_029065317.1;tripartite motif-containing protein 6 [Monodon monoceros];55.644;505;194;9;1;493;1;487;0.0;"531
";TRIM5
XP_008018066.2;E3 ubiquitin-protein ligase TRIM22 [Chlorocebus sabaeus];54.134;508;208;7;1;493;1;498;0.0;"531
";TRIM5
XP_036782944.1;tripartite motif-containing protein 34-like [Manis pentadactyla];56.151;504;194;10;1;493;1;488;0.0;"531
";TRIM5
NP_001192119.1;tripartite motif-containing protein 6 [Canis lupus familiaris];55.378;502;200;8;1;493;1;487;0.0;"530
";TRIM5
XP_024110399.1;tripartite motif-containing protein 6 isoform X1 [Pongo abelii];54.845;516;196;10;1;493;29;530;0.0;"530
";TRIM5
XP_024110401.1;tripartite motif-containing protein 6 isoform X3 [Pongo abelii];54.845;516;196;10;1;493;1;502;0.0;"530
";TRIM5
XP_045340229.1;tripartite motif-containing protein 6 isoform X1 [Leopardus geoffroyi];55.777;502;198;8;1;493;1;487;0.0;"530
";TRIM5
NP_001192118.1;tripartite motif-containing protein 6 [Bos taurus];55.578;502;199;8;1;493;1;487;0.0;"530
";TRIM5
